Date,Time,Magnitude,Depth,population_impacted,dangerosite_adjusted
02/28/1966,21:38:54,5.7,0.10031007751937986,2.6328365614307905e-05,elevee
03/03/1966,03:25:29,5.8,0.07100775193798449,0.0,faible
03/04/1966,23:58:56,5.9,0.046511627906976744,5.833891903894249e-05,elevee
03/06/1966,02:10:56,6.7,0.031007751937984496,5.976264711184594e-06,elevee
03/06/1966,02:15:56,6.3,0.031007751937984496,5.976264711184594e-06,elevee
03/07/1966,21:29:19,6.5,0.03875968992248062,0.015161636533824886,moderee
03/08/1966,01:13:43,6.2,0.05426356589147287,9.090934964021041e-07,faible
03/08/1966,05:41:06,6.2,0.05426356589147287,0.0,faible
03/08/1966,06:00:07,5.6,0.05426356589147287,0.0,faible
03/08/1966,20:46:12,5.8,0.16837209302325581,0.0002184425840872639,moderee
03/12/1966,16:31:20,7.5,0.046511627906976744,9.732178129329244e-05,elevee
03/17/1966,15:50:33,6.7,0.9689922480620154,0.0,faible
03/19/1966,17:16:39,5.6,0.015503875968992248,0.0,faible
03/20/1966,01:42:53,6.6,0.04542635658914729,0.00011101615082074311,moderee
03/20/1966,09:04:25,5.6,0.03875968992248062,7.445588842033563e-05,elevee
03/22/1966,08:11:37,6.2,0.031007751937984496,0.015615457279676946,moderee
03/22/1966,08:19:36,6.8,0.031007751937984496,0.015615457279676946,moderee
03/23/1966,00:04:36,6.2,0.07674418604651163,1.3028455006757992e-06,faible
03/24/1966,08:27:51,5.9,0.046511627906976744,9.090934964021041e-07,faible
03/26/1966,15:19:04,6.0,0.031007751937984496,0.019965447038660947,moderee
03/26/1966,18:14:22,5.9,0.031007751937984496,0.015271613518673849,moderee
03/27/1966,18:53:41,5.7,0.03875968992248062,0.0002865715776453921,moderee
03/29/1966,02:17:40,6.0,0.12403100775193798,0.0,faible
03/29/1966,06:12:00,6.0,0.031007751937984496,0.015573819949242977,moderee
04/03/1966,04:43:39,5.7,0.07519379844961241,0.0016688425835997749,moderee
04/04/1966,06:42:13,5.8,0.015503875968992248,7.67003455362584e-05,elevee
04/06/1966,02:59:01,6.3,0.015503875968992248,0.0,faible
04/06/1966,22:28:38,5.6,0.04062015503875969,5.1604840775547125e-08,faible
04/07/1966,09:42:34,5.7,0.07705426356589147,0.0009368929534363286,moderee
04/08/1966,01:46:46,6.2,0.07224806201550388,1.5431968138769778e-06,elevee
04/09/1966,02:42:09,5.8,0.03875968992248062,0.005613243036134924,moderee
04/09/1966,14:49:25,5.7,0.08527131782945736,9.090934964021041e-07,faible
04/10/1966,16:36:16,6.1,0.0937984496124031,0.01242320374368604,moderee
04/11/1966,17:17:30,5.7,0.046511627906976744,0.00016128986947053196,moderee
04/12/1966,23:37:42,6.3,0.05426356589147287,0.0007820953970847367,moderee
04/13/1966,03:35:18,5.9,0.06976744186046512,0.0006366262993478588,moderee
04/16/1966,01:27:14,6.2,0.023255813953488372,2.2833374754111947e-07,faible
04/20/1966,16:26:19,6.0,0.03875968992248062,0.0,faible
04/20/1966,16:42:06,6.0,0.031007751937984496,0.0005543582863328579,moderee
04/21/1966,15:45:21,6.0,0.015503875968992248,0.0,faible
04/21/1966,17:36:48,5.9,0.01689922480620155,0.0,faible
04/22/1966,03:06:35,5.9,0.03317829457364341,0.0008240352874070883,moderee
04/22/1966,23:27:21,5.8,0.032403100775193795,4.79854327649882e-06,elevee
04/23/1966,00:09:35,6.5,0.031007751937984496,7.797208674934346e-05,elevee
04/23/1966,08:56:43,6.1,0.05426356589147287,7.797208674934346e-05,elevee
05/01/1966,16:22:57,6.4,0.2496124031007752,0.00025917294177171184,moderee
05/02/1966,09:52:48,6.1,0.05426356589147287,6.104640589059106e-05,elevee
05/02/1966,16:39:45,5.6,0.16279069767441862,0.0008617902372172311,moderee
05/05/1966,14:21:23,6.2,0.07751937984496124,0.0002570005900497494,moderee
05/09/1966,00:42:56,6.0,0.03875968992248062,3.079465854608745e-05,elevee
05/11/1966,14:17:39,6.2,0.03829457364341085,0.0,faible
05/11/1966,14:26:42,5.6,0.039844961240310076,0.0,faible
05/11/1966,21:39:37,5.8,0.03193798449612403,0.0,faible
05/14/1966,17:03:54,5.7,0.015503875968992248,5.740649732684733e-05,elevee
05/15/1966,14:46:08,6.1,0.05441860465116279,0.0,faible
05/16/1966,02:46:42,5.7,0.3117829457364341,0.0,faible
05/17/1966,16:58:16,5.6,0.030232558139534883,0.0,faible
05/18/1966,07:32:06,5.9,0.031007751937984496,0.0003351126460932512,moderee
05/19/1966,07:06:29,6.0,0.050077519379844955,0.0,faible
05/20/1966,09:14:45,6.1,0.03875968992248062,0.0,faible
05/20/1966,18:02:38,5.5,0.09302325581395349,1.940978237224928e-05,elevee
05/23/1966,08:39:45,5.7,0.031007751937984496,0.0,faible
05/23/1966,14:22:32,5.7,0.03875968992248062,0.0,faible
05/25/1966,08:29:03,5.7,0.10077519379844961,0.0,faible
05/25/1966,12:07:07,5.7,0.05426356589147287,0.0,faible
05/25/1966,13:20:54,6.1,0.015503875968992248,0.0,faible
05/28/1966,00:03:59,5.8,0.07751937984496124,0.0001510982668751749,moderee
06/01/1966,11:47:33,5.8,0.023255813953488372,0.0,faible
06/02/1966,03:27:52,5.5,0.03193798449612403,0.0,faible
06/02/1966,07:08:05,5.8,0.21705426356589147,0.0010401450499250467,moderee
06/04/1966,23:48:20,6.0,0.06062015503875969,0.0,faible
06/06/1966,01:45:43,5.6,0.023255813953488372,9.98306248537365e-06,elevee
06/06/1966,07:46:17,6.6,0.3342635658914729,0.0006409186910353811,moderee
06/06/1966,20:47:10,6.0,0.03875968992248062,0.0009408191628290327,moderee
06/07/1966,00:59:46,6.2,0.031007751937984496,0.0007304410722152953,moderee
06/07/1966,11:44:52,5.6,0.05426356589147287,0.00016823107401265657,moderee
06/07/1966,13:59:36,6.8,0.05426356589147287,0.0,faible
06/09/1966,15:39:27,5.7,0.14449612403100776,5.0332392646835e-06,elevee
06/11/1966,18:13:38,5.6,0.05426356589147287,0.0,faible
06/13/1966,07:33:13,6.1,0.03875968992248062,0.0,faible
06/13/1966,18:08:37,6.7,0.3745736434108527,0.0,faible
06/15/1966,00:59:50,7.1,0.06976744186046512,0.0,moderee
06/15/1966,01:32:58,6.8,0.06976744186046512,0.0,faible
06/15/1966,06:13:54,5.9,0.06976744186046512,0.0,faible
06/15/1966,16:36:29,5.7,0.06976744186046512,0.0,faible
06/21/1966,00:43:17,5.8,0.046511627906976744,1.6909421799329962e-06,elevee
06/21/1966,23:06:31,5.5,0.07054263565891473,0.0,faible
06/22/1966,20:29:07,7.0,0.8244961240310077,0.0,moderee
06/23/1966,05:01:43,5.6,0.3488372093023256,0.00011513464126400801,moderee
06/27/1966,10:41:09,6.0,0.04015503875968992,0.0001904027757398382,moderee
06/27/1966,10:49:49,5.7,0.03875968992248062,0.00019175722608128954,moderee
06/27/1966,10:59:19,6.3,0.03875968992248062,3.5062308186662494e-05,elevee
06/27/1966,21:47:11,5.6,0.17829457364341086,0.00020467681608147994,moderee
06/29/1966,21:46:57,6.0,0.06976744186046512,9.090934964021041e-07,faible
07/01/1966,05:50:40,6.4,0.1744186046511628,0.005669043421157086,moderee
07/04/1966,02:55:37,5.8,0.046511627906976744,0.0,faible
07/04/1966,18:33:40,6.8,0.023255813953488372,0.0,faible
07/05/1966,02:21:43,5.8,0.023255813953488372,0.0,faible
07/10/1966,16:12:44,6.1,0.055193798449612405,3.8312706239894896e-05,elevee
07/11/1966,22:45:56,6.0,0.03875968992248062,0.0,faible
07/12/1966,18:53:11,5.7,0.06093023255813953,0.0008873289780761104,moderee
07/19/1966,01:40:56,6.4,0.023255813953488372,0.0,faible
07/19/1966,19:20:33,5.6,0.046046511627906975,3.746652823430134e-08,faible
07/21/1966,18:30:16,6.4,0.9215503875968992,0.0,faible
07/22/1966,10:17:22,5.7,0.04852713178294574,3.746652823430134e-08,faible
07/27/1966,04:49:01,5.8,0.05193798449612403,0.0002527258712529038,moderee
08/01/1966,19:09:56,6.0,0.03131782945736434,0.0006628422653774639,moderee
08/01/1966,20:30:58,6.2,0.03875968992248062,0.0005320628743709404,moderee
08/01/1966,21:03:02,6.9,0.03875968992248062,0.0007794833438427416,moderee
08/05/1966,04:33:02,5.7,0.05426356589147287,0.0,faible
08/07/1966,02:13:04,6.9,0.030542635658914727,0.0,faible
08/07/1966,03:07:16,5.6,0.05426356589147287,0.0,faible
08/07/1966,17:36:12,6.35,0.009302325581395349,4.493650566546855e-05,elevee
08/08/1966,08:02:47,6.0,0.046511627906976744,0.0,faible
08/10/1966,05:01:10,6.0,0.1531782945736434,7.598282617479018e-05,elevee
08/11/1966,23:25:39,5.9,0.05426356589147287,0.0,faible
08/12/1966,20:16:59,5.8,0.026666666666666665,0.0,faible
08/15/1966,02:15:32,5.6,0.04186046511627907,0.0032043022059385557,moderee
08/15/1966,02:45:36,6.0,0.030697674418604652,0.012454547675674355,moderee
08/15/1966,10:20:40,6.0,0.015503875968992248,0.0,faible
08/16/1966,02:16:20,5.8,0.3044961240310078,0.0006409186910353811,moderee
08/16/1966,18:02:36,5.7,0.015503875968992248,0.0001308776522786852,moderee
08/16/1966,19:45:38,6.2,0.023255813953488372,0.0,faible
08/17/1966,19:54:10,5.7,0.8372093023255814,0.0,faible
08/17/1966,20:58:39,5.6,0.06496124031007752,0.0,faible
08/18/1966,10:33:16,5.8,0.10604651162790699,0.0009547312623696184,moderee
08/18/1966,14:34:02,6.1,0.08527131782945736,7.318697486975882e-06,elevee
08/18/1966,14:37:55,6.0,0.050387596899224806,7.781727222701681e-06,elevee
08/19/1966,12:22:12,6.8,0.03829457364341085,0.001560519074402512,moderee
08/20/1966,07:43:29,5.7,0.17565891472868217,4.842372045376683e-07,faible
08/20/1966,09:32:32,5.8,0.24713178294573646,0.003936928354357101,moderee
08/20/1966,11:59:13,6.2,0.03875968992248062,0.001615967415442397,moderee
08/20/1966,22:55:02,6.1,0.05426356589147287,0.0,faible
08/21/1966,05:00:25,6.0,0.05426356589147287,0.0014208092182793105,moderee
08/22/1966,17:02:06,5.9,0.03875968992248062,0.00010946871251310376,moderee
08/22/1966,17:42:09,6.3,0.031007751937984496,0.0,faible
08/23/1966,18:22:16,5.7,0.03875968992248062,1.3028455006757992e-06,faible
08/26/1966,00:51:52,5.8,0.08527131782945736,0.0,faible
08/26/1966,09:06:50,6.0,0.015503875968992248,0.0,faible
08/28/1966,07:29:42,5.7,0.26356589147286824,0.0,faible
08/30/1966,20:20:54,5.6,0.045891472868217056,1.579390893982567e-05,elevee
09/08/1966,21:15:56,7.7,0.17829457364341086,2.5475825368070784e-05,elevee
09/08/1966,21:55:41,5.6,0.05426356589147287,0.0,faible
09/11/1966,17:38:05,5.9,0.2497674418604651,0.0030683305196512597,moderee
09/12/1966,11:29:37,6.3,0.023255813953488372,0.0,faible
09/12/1966,16:41:04,5.9,0.015503875968992248,0.0004887020836381936,moderee
09/14/1966,23:18:42,6.7,0.031007751937984496,0.0,faible
09/15/1966,11:51:56,6.2,0.031007751937984496,0.0,faible
09/15/1966,17:10:47,6.2,0.046511627906976744,0.0003387751759570609,moderee
09/18/1966,20:43:56,5.7,0.031007751937984496,0.00028676315178032593,moderee
09/25/1966,06:02:29,6.0,0.12449612403100775,0.00016731985976937327,moderee
09/26/1966,05:10:57,5.9,0.022325581395348838,1.7419107966441872e-05,elevee
09/28/1966,14:00:24,6.3,0.031007751937984496,0.0010451740476959677,moderee
10/07/1966,15:55:10,6.9,0.23255813953488372,0.0,faible
10/07/1966,20:55:57,5.6,0.08527131782945736,0.0002251611102068639,moderee
10/08/1966,00:12:17,6.1,0.023255813953488372,0.0,faible
10/11/1966,06:25:55,6.1,0.031007751937984496,0.0,faible
10/12/1966,00:06:38,6.0,0.031007751937984496,0.0,faible
10/12/1966,04:22:17,5.8,0.03875968992248062,0.0,faible
10/16/1966,09:13:28,5.7,0.023255813953488372,0.0,faible
10/16/1966,12:55:32,5.7,0.15503875968992248,0.0,faible
10/17/1966,21:42:00,8.1,0.06201550387596899,4.725801658474111e-05,elevee
10/19/1966,08:01:34,7.0,0.023255813953488372,0.0,moderee
10/26/1966,18:28:55,5.7,0.05426356589147287,0.0,faible
10/27/1966,14:21:03,6.7,0.015503875968992248,0.0,faible
10/29/1966,02:39:29,5.9,0.03875968992248062,0.008622138210609668,moderee
11/03/1966,16:24:33,6.0,0.04108527131782946,0.00014223142416493263,moderee
11/05/1966,12:45:14,6.4,0.023255813953488372,3.725445354618265e-07,faible
11/10/1966,03:02:34,6.1,0.17519379844961241,0.0008953475220338779,moderee
11/11/1966,15:31:05,5.6,0.04527131782945736,0.0,faible
11/12/1966,11:50:33,5.6,0.20930232558139536,2.389374819470538e-06,elevee
11/12/1966,12:49:44,6.0,0.050387596899224806,8.171944648840065e-07,faible
11/12/1966,18:45:03,6.3,0.05426356589147287,1.101374546963047e-05,elevee
11/13/1966,02:51:54,5.6,0.12310077519379846,0.0005843505956422296,moderee
11/22/1966,06:29:54,5.9,0.7131782945736435,0.0,faible
11/22/1966,07:01:12,5.8,0.05426356589147287,0.0,faible
11/23/1966,02:19:13,5.9,0.05426356589147287,9.707365390819357e-06,elevee
11/26/1966,02:18:19,5.7,0.08031007751937984,1.6637966198538044e-05,elevee
11/28/1966,07:32:53,5.6,0.025891472868217053,0.0,faible
12/01/1966,04:56:59,6.8,0.1937984496124031,9.090934964021041e-07,faible
12/02/1966,09:31:18,5.7,0.11627906976744186,0.0,faible
12/07/1966,17:17:43,5.9,0.023255813953488372,0.0,faible
12/10/1966,13:06:35,5.7,0.10852713178294573,0.0008830535523636376,moderee
12/10/1966,18:08:15,6.3,0.03875968992248062,0.0,faible
12/14/1966,21:07:53,6.3,0.10077519379844961,0.004908001385277518,moderee
12/15/1966,02:08:05,5.7,0.14620155038759688,0.00017164476957574036,moderee
12/16/1966,20:52:18,5.7,0.031007751937984496,0.0001845353760352212,moderee
12/20/1966,12:26:55,6.3,0.896124031007752,2.1236452352578234e-05,moderee
12/20/1966,15:30:01,5.62,0.0018604651162790697,1.5884394140089643e-06,elevee
12/21/1966,08:51:59,6.3,0.35658914728682173,1.6259059422432655e-07,faible
12/23/1966,15:50:21,6.6,0.046511627906976744,3.0136520097292457e-05,elevee
12/27/1966,01:22:18,5.6,0.08573643410852713,0.0014744315962544935,moderee
12/28/1966,08:18:07,7.7,0.03875968992248062,1.6228662050468976e-05,elevee
12/29/1966,22:16:21,5.6,0.015503875968992248,0.0,faible
12/31/1966,18:23:09,7.8,0.08527131782945736,0.0,moderee
12/31/1966,22:15:19,7.1,0.05426356589147287,0.0,moderee
01/01/1967,07:05:51,6.5,0.046511627906976744,5.365489609402776e-07,faible
01/01/1967,21:59:00,5.9,0.046511627906976744,2.105194737391498e-06,elevee
01/02/1967,09:47:54,5.6,0.045116279069767444,0.0008873982558075625,moderee
01/02/1967,20:00:00,6.0,0.046511627906976744,0.0,faible
01/03/1967,05:35:49,6.1,0.046511627906976744,2.105194737391498e-06,elevee
01/03/1967,11:05:17,5.6,0.046511627906976744,2.105194737391498e-06,elevee
01/03/1967,21:23:23,5.8,0.046511627906976744,0.0,faible
01/04/1967,03:41:37,5.6,0.03348837209302326,0.0,faible
01/04/1967,20:16:00,5.5,0.14356589147286822,7.134545966126156e-05,elevee
01/05/1967,00:14:41,7.0,0.020465116279069766,8.002284898345116e-06,elevee
01/05/1967,00:42:12,5.8,0.027131782945736434,6.940921775873795e-05,elevee
01/05/1967,23:58:20,5.9,0.027131782945736434,1.3948152237566031e-05,elevee
01/06/1967,00:04:06,5.9,0.06093023255813953,4.599758602168905e-05,elevee
01/06/1967,10:03:05,5.6,0.046511627906976744,0.0,faible
01/07/1967,00:27:24,6.0,0.023255813953488372,0.0,faible
01/07/1967,13:34:46,5.7,0.023255813953488372,0.0,faible
01/11/1967,05:54:03,5.7,0.05426356589147287,0.00023702668900710445,moderee
01/11/1967,11:20:48,6.1,0.05426356589147287,0.0006235709815472725,moderee
01/13/1967,13:48:14,6.2,0.06201550387596899,0.0,faible
01/16/1967,14:26:29,6.0,0.046511627906976744,2.105194737391498e-06,elevee
01/17/1967,01:07:55,6.2,0.9161240310077519,5.2759940910166906e-05,moderee
01/17/1967,11:59:33,6.6,0.07100775193798449,0.00033180922936798914,moderee
01/18/1967,05:34:37,5.5,0.03875968992248062,2.078331943563131e-06,elevee
01/18/1967,08:18:23,5.9,0.040310077519379844,0.0,faible
01/19/1967,12:38:31,5.9,0.21705426356589147,0.0,faible
01/20/1967,01:57:23,6.4,0.031007751937984496,8.002284898345116e-06,elevee
01/21/1967,02:54:04,6.3,0.03875968992248062,0.0,faible
01/23/1967,20:25:40,6.0,0.046511627906976744,0.0,faible
01/24/1967,03:05:40,5.7,0.10542635658914729,0.00011875334235893987,moderee
01/24/1967,09:29:11,6.5,0.015503875968992248,0.0,faible
01/25/1967,01:50:20,6.0,0.4235658914728682,0.0006474583675013343,moderee
01/28/1967,13:53:00,6.8,0.05426356589147287,0.0,faible
01/28/1967,16:31:23,5.6,0.05426356589147287,0.0,faible
01/28/1967,17:42:02,5.8,0.061860465116279066,0.0,faible
01/30/1967,21:05:30,5.6,0.03875968992248062,2.5447548742988293e-05,elevee
01/31/1967,13:37:32,5.6,0.015503875968992248,0.0,faible
02/02/1967,06:25:49,6.1,0.10077519379844961,0.0,faible
02/03/1967,12:48:09,5.6,0.8527131782945736,0.0,faible
02/07/1967,14:53:14,5.7,0.09612403100775194,1.1734799409234004e-07,faible
02/09/1967,15:24:49,7.0,0.08527131782945736,0.0007028282409066153,moderee
02/13/1967,23:14:24,7.0,0.015503875968992248,0.0,moderee
02/14/1967,01:36:08,6.8,0.046511627906976744,0.0,faible
02/14/1967,05:02:39,5.8,0.9767441860465116,0.0,faible
02/15/1967,16:11:12,7.0,0.9308527131782945,1.2088964138392211e-05,moderee
02/17/1967,10:10:52,6.5,0.023255813953488372,0.0,faible
02/18/1967,02:39:20,5.6,0.05426356589147287,0.0,faible
02/19/1967,22:14:36,6.3,0.12403100775193798,3.442961870044174e-05,elevee
02/19/1967,23:28:29,5.9,0.14728682170542637,8.992108159357734e-05,elevee
02/20/1967,15:18:41,5.5,0.031007751937984496,0.0013734748548068468,moderee
02/22/1967,18:26:48,5.8,0.14046511627906977,7.281230958741581e-07,faible
02/23/1967,20:38:59,6.0,0.04945736434108527,0.0009307017863745172,moderee
02/25/1967,11:20:50,5.9,0.11627906976744186,8.972385213362696e-05,elevee
02/25/1967,11:38:45,5.9,0.12403100775193798,7.513806200045074e-06,elevee
02/28/1967,09:37:20,6.0,0.03875968992248062,0.0,faible
03/02/1967,02:47:33,6.0,0.18434108527131784,0.0023343463863131284,moderee
03/04/1967,05:09:25,5.7,0.20325581395348835,2.24049838841122e-05,elevee
03/04/1967,06:16:24,5.7,0.35147286821705426,0.0,faible
03/04/1967,17:58:06,6.6,0.023255813953488372,1.9844535482892587e-05,elevee
03/09/1967,06:58:36,5.9,0.023255813953488372,2.105194737391498e-06,elevee
03/09/1967,18:02:42,5.9,0.023255813953488372,2.105194737391498e-06,elevee
03/11/1967,08:33:29,5.9,0.08527131782945736,2.105194737391498e-06,elevee
03/11/1967,14:45:01,5.9,0.04449612403100775,0.00044215027576488775,moderee
03/13/1967,16:06:53,5.7,0.031007751937984496,5.69067079785143e-07,faible
03/13/1967,19:22:19,5.6,0.031007751937984496,0.0,faible
03/14/1967,06:58:05,5.7,0.026201550387596896,1.365124767419987e-05,elevee
03/17/1967,11:24:47,6.2,0.03875968992248062,0.0,faible
03/18/1967,19:15:37,5.7,0.17054263565891473,1.0942346991297177e-05,elevee
03/19/1967,01:10:51,6.2,0.15147286821705427,0.0,faible
03/19/1967,04:01:41,6.7,0.06201550387596899,0.0,faible
03/20/1967,13:31:35,5.8,0.05426356589147287,0.0,faible
03/20/1967,13:40:53,5.7,0.053488372093023255,0.0,faible
03/24/1967,09:00:20,6.7,0.9271317829457364,0.0,faible
03/25/1967,22:47:59,5.9,0.04713178294573643,0.0,faible
03/26/1967,22:39:03,5.7,0.031007751937984496,7.68876781774299e-05,elevee
03/27/1967,08:58:24,6.1,0.046046511627906975,0.02240778256307974,moderee
03/27/1967,10:01:45,6.4,0.023255813953488372,0.00015322537599700534,moderee
03/30/1967,02:08:01,6.2,0.023255813953488372,0.0,faible
04/01/1967,05:54:21,6.1,0.05426356589147287,0.0,faible
04/01/1967,05:57:08,5.8,0.06976744186046512,0.0,faible
04/01/1967,12:23:35,6.1,0.0462015503875969,0.0,faible
04/03/1967,08:04:18,5.9,0.03488372093023256,3.884784136958105e-05,elevee
04/05/1967,02:34:10,5.9,0.042015503875968994,0.0,faible
04/05/1967,02:47:54,5.7,0.03875968992248062,0.0,faible
04/06/1967,12:21:59,5.8,0.03875968992248062,0.0,faible
04/09/1967,00:05:10,6.0,0.023255813953488372,6.271684751733925e-05,elevee
04/10/1967,04:59:56,5.7,0.05426356589147287,1.1019400794646966e-05,elevee
04/10/1967,15:02:44,6.1,0.05426356589147287,1.1019400794646966e-05,elevee
04/10/1967,16:47:50,6.1,0.015503875968992248,0.0,faible
04/12/1967,04:51:42,6.7,0.07751937984496124,0.00013778280412382965,moderee
04/12/1967,05:11:18,5.6,0.07751937984496124,0.00013778280412382965,moderee
04/13/1967,19:59:53,5.8,0.13178294573643412,0.000416220610564243,moderee
04/20/1967,00:01:27,5.7,0.2713178294573643,0.0,faible
04/21/1967,08:14:24,6.2,0.015503875968992248,0.0,faible
04/23/1967,17:52:47,5.7,0.023255813953488372,0.0,faible
04/29/1967,03:55:20,5.7,0.048992248062015506,0.0,faible
04/30/1967,16:59:00,5.8,0.031007751937984496,1.034429637080248e-05,elevee
05/01/1967,07:09:03,6.2,0.03875968992248062,0.008640653037798056,moderee
05/04/1967,08:17:34,5.9,0.046511627906976744,0.0,faible
05/05/1967,15:00:08,5.8,0.06201550387596899,0.0,faible
05/09/1967,21:30:07,5.7,0.13953488372093023,0.0,faible
05/11/1967,14:51:01,5.6,0.023255813953488372,3.605269698017676e-06,elevee
05/11/1967,15:05:23,6.1,0.16961240310077522,0.00021599948368013664,moderee
05/20/1967,13:02:07,5.7,0.015503875968992248,0.0,faible
05/21/1967,18:45:13,6.7,0.27798449612403103,8.560324094348087e-05,elevee
05/23/1967,19:17:48,5.8,0.1937984496124031,0.0,faible
05/27/1967,17:23:00,5.8,0.0475968992248062,0.0,faible
05/27/1967,19:05:48,5.9,0.031007751937984496,0.0,faible
05/29/1967,04:45:44,5.8,0.031007751937984496,0.0,faible
06/01/1967,03:36:19,5.8,0.07751937984496124,4.29804701253872e-06,elevee
06/01/1967,20:47:45,5.6,0.023255813953488372,6.57191181854728e-05,elevee
06/03/1967,09:08:57,5.6,0.04310077519379845,4.621814369733248e-06,elevee
06/10/1967,05:26:44,5.7,0.04945736434108527,0.00031015004147042765,moderee
06/12/1967,05:21:09,5.8,0.015503875968992248,0.0,faible
06/12/1967,23:22:46,6.0,0.06201550387596899,0.0,faible
06/14/1967,03:14:18,5.7,0.15038759689922482,1.0463058196148946e-05,elevee
06/14/1967,05:06:21,6.2,0.045891472868217056,5.365489609402776e-07,faible
06/14/1967,08:13:01,5.6,0.05426356589147287,0.0,faible
06/17/1967,05:00:15,6.0,0.25333333333333335,0.0,faible
06/19/1967,17:07:46,6.1,0.042015503875968994,0.0,faible
06/20/1967,07:38:49,5.9,0.04279069767441861,0.0,faible
06/21/1967,06:49:54,5.7,0.023255813953488372,1.5785425952300923e-05,elevee
06/21/1967,18:13:04,5.7,0.015503875968992248,0.0005591752094156603,moderee
06/21/1967,20:09:32,6.2,0.05426356589147287,8.420072033938929e-06,elevee
06/23/1967,05:05:06,5.8,0.13953488372093023,0.0,faible
06/23/1967,21:30:12,5.6,0.025426356589147284,0.0,faible
06/24/1967,21:00:26,5.7,0.031007751937984496,0.0,faible
06/25/1967,23:18:04,5.8,0.031007751937984496,0.0,faible
06/28/1967,00:14:37,5.6,0.03875968992248062,0.0,faible
06/28/1967,14:34:06,5.7,0.046511627906976744,0.0,faible
06/29/1967,16:36:20,5.5,0.23255813953488372,0.0,faible
07/01/1967,23:10:08,6.5,0.04263565891472868,0.0,faible
07/02/1967,07:03:53,6.1,0.023255813953488372,0.0,faible
07/04/1967,23:42:14,5.7,0.24511627906976743,0.0012073461478690735,moderee
07/06/1967,13:42:26,6.1,0.04232558139534884,0.0,faible
07/07/1967,13:28:41,5.7,0.31007751937984496,0.003372357964875701,moderee
07/10/1967,19:18:11,5.7,0.11627906976744186,0.0,faible
07/12/1967,21:00:23,6.1,0.031007751937984496,0.0,faible
07/16/1967,13:34:33,6.2,0.046511627906976744,5.235417134023315e-06,elevee
07/20/1967,15:36:24,6.4,0.031007751937984496,1.4117105072433918e-06,faible
07/22/1967,03:58:01,6.1,0.031007751937984496,0.0,faible
07/22/1967,16:57:00,7.4,0.046511627906976744,0.004353151085668225,moderee
07/26/1967,18:53:02,6.2,0.031007751937984496,0.0015089015091456779,moderee
07/29/1967,10:24:25,6.8,0.249922480620155,0.0032072344919596104,moderee
07/30/1967,00:00:04,6.6,0.03875968992248062,0.006903839102824988,moderee
07/30/1967,01:31:03,5.7,0.023255813953488372,0.004447604910262526,moderee
08/01/1967,01:13:42,5.7,0.07751937984496124,0.0014007759363239925,moderee
08/09/1967,08:20:06,5.9,0.16279069767441862,0.0,faible
08/10/1967,11:21:23,5.6,0.05426356589147287,0.0,faible
08/12/1967,09:39:46,6.7,0.22263565891472867,0.0,faible
08/12/1967,12:30:58,5.7,0.031007751937984496,9.707365390819357e-06,elevee
08/13/1967,20:06:52,6.3,0.5648062015503876,0.017855554140011994,moderee
08/13/1967,22:07:48,5.7,0.015503875968992248,0.0014917927371395163,moderee
08/13/1967,22:15:11,6.3,0.031007751937984496,7.624438495680322e-05,elevee
08/15/1967,09:21:03,5.7,0.031007751937984496,5.174622390095958e-05,elevee
08/16/1967,19:19:04,5.7,0.11643410852713178,0.0001938991804312883,moderee
08/18/1967,03:35:42,5.6,0.17054263565891473,6.760234141596673e-06,elevee
08/19/1967,15:28:07,6.0,0.05426356589147287,0.001741815363034534,moderee
08/19/1967,15:41:54,5.7,0.13178294573643412,1.4845228168308077e-07,faible
08/20/1967,15:03:36,5.8,0.16,3.9587275115488205e-08,faible
08/21/1967,07:33:03,6.6,0.06062015503875969,2.474204694718013e-05,elevee
08/22/1967,13:02:05,6.6,0.015503875968992248,0.0,faible
08/22/1967,13:17:02,5.7,0.015503875968992248,0.0,faible
08/24/1967,03:21:19,5.6,0.10217054263565892,2.6862793828366995e-06,elevee
08/24/1967,10:32:55,5.8,0.03875968992248062,9.707365390819357e-06,elevee
08/26/1967,00:36:42,6.2,0.031007751937984496,0.0,faible
08/26/1967,02:07:10,5.6,0.031007751937984496,0.0,faible
08/30/1967,04:22:04,6.4,0.015503875968992248,8.510133084826664e-05,elevee
08/30/1967,11:08:49,5.8,0.015503875968992248,7.83856323911749e-05,elevee
08/30/1967,13:33:28,6.0,0.05426356589147287,0.0,faible
09/01/1967,03:31:11,5.7,0.2868217054263566,5.914763051630175e-06,elevee
09/03/1967,21:07:29,7.0,0.023255813953488372,0.0,moderee
09/04/1967,03:52:00,6.5,0.36604651162790697,0.0,faible
09/06/1967,07:30:12,5.7,0.05100775193798449,0.0,faible
09/07/1967,07:12:37,5.9,0.4263565891472868,0.0,faible
09/08/1967,22:37:39,6.1,0.023255813953488372,0.0,faible
09/09/1967,10:06:45,6.7,0.89984496124031,6.0377663707390135e-05,moderee
09/09/1967,16:52:02,6.3,0.015503875968992248,0.0,faible
09/13/1967,18:41:16,5.6,0.03875968992248062,0.0,faible
09/15/1967,00:28:39,5.8,0.06976744186046512,0.026617154079359766,moderee
09/15/1967,10:32:44,5.8,0.021240310077519378,3.074729519907427e-05,elevee
